tagihan_id;mahasiswa;tanggal_jatuh_tempo;is_terlambat;nominal_tagihan;nominal_harus_bayar;jenis_pembayaran;tahun_ajaran;semester_tagihan;jenis_semester;bulan_jatuh_tempo;angkatan;kode_prodi;nama_prodi;jalur_masuk;subjalur_masuk;jenis_kelamin;statusmhs_periode;is_statusmhs_periode_missing;kps_status;is_kps_status_missing;jumlah_saudara;is_jumlah_saudara_missing;penghasilan_ortu_label;is_penghasilan_ortu_missing;pendidikan_ayah_label;is_pendidikan_ayah_missing;pendidikan_ibu_label;is_pendidikan_ibu_missing;pekerjaan_ayah;is_pekerjaan_ayah_missing;pekerjaan_ibu;is_pekerjaan_ibu_missing;prev_tagihan_count;prev_late_count;prev_late_ratio;prev_cicilan_count;prev_cicilan_ratio
111;Mahasiswa 0109;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;56401;Teknik Komputer;UMPCR;UMPCR I;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
112;Mahasiswa 0110;2014-09-11;0;5600000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;57301;Sistem Informasi;UMPCR;UMPCR II;P;Aktif;0;Unknown;1;2;0;2 Juta;0;SMP;0;S1;0;Wiraswasta;0;IRT;0;0;0;0.0000;0;0.0000
113;Mahasiswa 0111;2014-09-11;0;2400000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;55301;Teknik Informatika;PSUD;SMU;P;Aktif;0;Unknown;1;1;0;Diatas 5 Juta;0;S2;0;S1;0;PNS;0;IRT;0;0;0;0.0000;0;0.0000
114;Mahasiswa 0112;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;62401;Akuntansi;UMPCR;UMPCR II;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
115;Mahasiswa 0113;2014-09-11;0;5600000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;20301;Teknik Elektronika;PSUD;SMU;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
116;Mahasiswa 0114;2014-09-11;0;5600000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;55301;Teknik Informatika;UMPCR;UMPCR I;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
118;Mahasiswa 0116;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;62401;Akuntansi;UMPCR;UMPCR II;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
119;Mahasiswa 0117;2014-09-11;0;5600000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;20301;Teknik Elektronika;UMPCR;UMPCR II;L;Aktif;0;Unknown;1;3;0;1 Juta;0;S1;0;SMA;0;Wiraswasta;0;IRT;0;0;0;0.0000;0;0.0000
120;Mahasiswa 0118;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;20401;Teknik Elektronika;UMPCR;UMPCR II;L;Aktif;0;Unknown;1;1;0;2 Juta;0;S1;0;SMA;0;Buruh;0;IRT;0;0;0;0.0000;0;0.0000
121;Mahasiswa 0119;2014-09-11;0;3200000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;57301;Sistem Informasi;PSUD;SMU;L;Aktif;0;Unknown;1;3;0;3 Juta;0;S1;0;S1;0;Pegawai BUMN/D;0;IRT;0;0;0;0.0000;0;0.0000
122;Mahasiswa 0120;2014-09-11;0;5600000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;20301;Teknik Elektronika;PSUD;SMU;L;Aktif;0;Unknown;1;2;0;1 Juta;0;S1;0;S1;0;Karyawan Swasta;0;-;0;0;0;0.0000;0;0.0000
124;Mahasiswa 0122;2014-09-11;0;5600000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;57301;Sistem Informasi;UMPCR;UMPCR II;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
125;Mahasiswa 0123;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;21412;Teknik Mekatronika;UMPCR;UMPCR I;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
127;Mahasiswa 0124;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;56401;Teknik Komputer;UMPCR;UMPCR II;L;Aktif;0;Unknown;1;2;0;3 Juta;0;S1;0;S2;0;Wiraswasta;0;PNS;0;0;0;0.0000;0;0.0000
128;Mahasiswa 0125;2014-09-11;0;3200000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;55301;Teknik Informatika;PSUD;Beasiswa YPCR;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
129;Mahasiswa 0126;2014-09-11;0;3200000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;55301;Teknik Informatika;PSUD;Beasiswa YPCR;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
130;Mahasiswa 0127;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;62401;Akuntansi;UMPCR;UMPCR II;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
131;Mahasiswa 0128;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;20401;Teknik Elektronika;PSUD;SMU;L;Aktif;0;Unknown;1;4;0;4 Juta;0;S2;0;S2;0;PNS;0;Guru;0;0;0;0.0000;0;0.0000
132;Mahasiswa 0129;2014-09-11;0;5600000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;55301;Teknik Informatika;PSUD;SMU;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
133;Mahasiswa 0130;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;21412;Teknik Mekatronika;UMPCR;UMPCR II;L;Aktif;0;Unknown;1;1;0;4 Juta;0;S1;0;S1;0;Karyawan Swasta;0;Karyawan Swasta;0;0;0;0.0000;0;0.0000
134;Mahasiswa 0131;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;21412;Teknik Mekatronika;UMPCR;UMPCR I;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
135;Mahasiswa 0132;2014-09-11;0;5600000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;57301;Sistem Informasi;UMPCR;UMPCR II;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
137;Mahasiswa 0134;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;21412;Teknik Mekatronika;PSUD;SMU;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
138;Mahasiswa 0135;2014-09-11;0;5600000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;20301;Teknik Elektronika;PSUD;SMU;L;Aktif;0;Unknown;1;3;0;3 Juta;0;S1;0;S1;0;Karyawan Swasta;0;Wiraswasta;0;0;0;0.0000;0;0.0000
140;Mahasiswa 0137;2014-09-11;0;5600000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;20301;Teknik Elektronika;UMPCR;UMPCR II;L;Aktif;0;Unknown;1;3;0;3 Juta;0;S1;0;S1;0;Wiraswasta;0;IRT;0;0;0;0.0000;0;0.0000
141;Mahasiswa 0138;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;56401;Teknik Komputer;UMPCR;UMPCR I;L;Aktif;0;Unknown;1;3;0;2 Juta;0;S1;0;S1;0;Wiraswasta;0;Wiraswasta;0;0;0;0.0000;0;0.0000
142;Mahasiswa 0139;2014-09-11;0;5600000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;20301;Teknik Elektronika;PSUD;SMU;L;Aktif;0;Unknown;1;5;0;2 Juta;0;S1;0;SMP;0;Tani;0;IRT;0;0;0;0.0000;0;0.0000
143;Mahasiswa 0140;2014-09-11;0;5600000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;20301;Teknik Elektronika;PSUD;SMU;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
145;Mahasiswa 0142;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;20401;Teknik Elektronika;UMPCR;UMPCR I;L;Aktif;0;Unknown;1;3;0;2 Juta;0;S2;0;S2;0;Wiraswasta;0;IRT;0;0;0;0.0000;0;0.0000
146;Mahasiswa 0143;2014-09-11;0;5600000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;20301;Teknik Elektronika;PSUD;SMU;P;Aktif;0;Unknown;1;3;0;2 Juta;0;SMA;0;SMP;0;Wiraswasta;0;IRT;0;0;0;0.0000;0;0.0000
148;Mahasiswa 0145;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;20401;Teknik Elektronika;UMPCR;UMPCR I;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
149;Mahasiswa 0146;2014-09-11;0;5600000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;57301;Sistem Informasi;UMPCR;UMPCR II;P;Aktif;0;Unknown;1;3;0;Diatas 5 Juta;0;S2;0;S2;0;Wiraswasta;0;Guru;0;0;0;0.0000;0;0.0000
151;Mahasiswa 0148;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;62401;Akuntansi;UMPCR;UMPCR II;P;Aktif;0;Unknown;1;5;0;Diatas 5 Juta;0;S2;0;S2;0;Karyawan Swasta;0;IRT;0;0;0;0.0000;0;0.0000
152;Mahasiswa 0149;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;56401;Teknik Komputer;PSUD;SMU;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
153;Mahasiswa 0150;2014-09-11;0;5600000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;55301;Teknik Informatika;PSUD;SMK;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
154;Mahasiswa 0151;2014-09-11;0;5600000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;20301;Teknik Elektronika;UMPCR;UMPCR II;L;Aktif;0;Unknown;1;6;0;3 Juta;0;SMA;0;SMA;0;Tani;0;Tani;0;0;0;0.0000;0;0.0000
155;Mahasiswa 0152;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;56401;Teknik Komputer;PSUD;SMU;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
156;Mahasiswa 0153;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;20401;Teknik Elektronika;UMPCR;UMPCR II;L;Aktif;0;Unknown;1;4;0;1 Juta;0;S1;0;S1;0;Karyawan Swasta;0;-;0;0;0;0.0000;0;0.0000
157;Mahasiswa 0154;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;20401;Teknik Elektronika;UMPCR;UMPCR I;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
158;Mahasiswa 0155;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;20402;Teknik Telekomunikasi;UMPCR;UMPCR I;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
160;Mahasiswa 0157;2014-09-11;0;5600000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;55301;Teknik Informatika;UMPCR;UMPCR I;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
161;Mahasiswa 0158;2014-09-11;0;2800000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;20401;Teknik Elektronika;UMPCR;UMPCR II;L;Aktif;0;Unknown;1;3;0;4 Juta;0;S1;0;S1;0;Wiraswasta;0;IRT;0;0;0;0.0000;0;0.0000
162;Mahasiswa 0159;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;56401;Teknik Komputer;PSUD;SMU;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
163;Mahasiswa 0160;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;20401;Teknik Elektronika;UMPCR;UMPCR II;L;Aktif;0;Unknown;1;1;0;3 Juta;0;S1;0;SMA;0;Wiraswasta;0;IRT;0;0;0;0.0000;0;0.0000
164;Mahasiswa 0161;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;21412;Teknik Mekatronika;PSUD;Beasiswa YPCR;L;Aktif;0;Unknown;1;9;0;2 Juta;0;SMP;0;SMP;0;Tani;0;Tani;0;0;0;0.0000;0;0.0000
166;Mahasiswa 0163;2014-09-11;0;5600000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;20301;Teknik Elektronika;UMPCR;UMPCR II;P;Aktif;0;Unknown;1;0;0;3 Juta;0;S1;0;S2;0;-;0;Karyawan Swasta;0;0;0;0.0000;0;0.0000
169;Mahasiswa 0166;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;62401;Akuntansi;PSUD;Beasiswa YPCR;P;Aktif;0;Unknown;1;2;0;Diatas 5 Juta;0;S1;0;S1;0;Karyawan Swasta;0;IRT;0;0;0;0.0000;0;0.0000
170;Mahasiswa 0167;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;62401;Akuntansi;UMPCR;UMPCR II;L;Aktif;0;Unknown;1;3;0;5 Juta;0;S1;0;S1;0;Wiraswasta;0;IRT;0;0;0;0.0000;0;0.0000
171;Mahasiswa 0168;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;20402;Teknik Telekomunikasi;UMPCR;UMPCR II;P;Aktif;0;Unknown;1;3;0;1 Juta;0;S2;0;S2;0;Tani;0;Tani;0;0;0;0.0000;0;0.0000
172;Mahasiswa 0169;2014-09-11;0;5600000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;20301;Teknik Elektronika;UMPCR;UMPCR II;P;Aktif;0;Unknown;1;5;0;2 Juta;0;S1;0;SMA;0;Tani;0;Tani;0;0;0;0.0000;0;0.0000
173;Mahasiswa 0170;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;21412;Teknik Mekatronika;PSUD;SMU;L;Aktif;0;Unknown;1;2;0;3 Juta;0;S2;0;S1;0;Tani;0;Guru;0;0;0;0.0000;0;0.0000
174;Mahasiswa 0171;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;62401;Akuntansi;UMPCR;UMPCR I;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
175;Mahasiswa 0172;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;21412;Teknik Mekatronika;UMPCR;UMPCR I;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
176;Mahasiswa 0173;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;20402;Teknik Telekomunikasi;PSUD;SMU;P;Aktif;0;Unknown;1;1;0;Diatas 5 Juta;0;S2;0;S1;0;Wiraswasta;0;IRT;0;0;0;0.0000;0;0.0000
179;Mahasiswa 0176;2014-09-11;0;5600000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;55301;Teknik Informatika;PSUD;SMU;P;Aktif;0;Unknown;1;;1;4 Juta;0;S1;0;S1;0;Wiraswasta;0;IRT;0;0;0;0.0000;0;0.0000
180;Mahasiswa 0177;2014-09-11;0;5600000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;20301;Teknik Elektronika;PSUD;SMU;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
181;Mahasiswa 0178;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;20401;Teknik Elektronika;PSUD;SMU;L;Aktif;0;Unknown;1;4;0;2 Juta;0;S1;0;S1;0;Wiraswasta;0;PNS;0;0;0;0.0000;0;0.0000
182;Mahasiswa 0179;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;21412;Teknik Mekatronika;PSUD;DCR;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
183;Mahasiswa 0180;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;56401;Teknik Komputer;PSUD;SMU;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
184;Mahasiswa 0181;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;20401;Teknik Elektronika;PSUD;SMU;L;Aktif;0;Unknown;1;1;0;3 Juta;0;S1;0;S1;0;Wiraswasta;0;IRT;0;0;0;0.0000;0;0.0000
185;Mahasiswa 0182;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;62401;Akuntansi;UMPCR;UMPCR I;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
186;Mahasiswa 0183;2014-09-11;0;3200000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;20301;Teknik Elektronika;PSUD;SMU;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
187;Mahasiswa 0184;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;20401;Teknik Elektronika;PSUD;SMU;P;Aktif;0;Unknown;1;1;0;1 Juta;0;SMP;0;SMP;0;Tani;0;Tani;0;0;0;0.0000;0;0.0000
188;Mahasiswa 0185;2014-09-11;0;5600000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;57301;Sistem Informasi;UMPCR;UMPCR I;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
189;Mahasiswa 0186;2014-09-11;0;2400000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;20401;Teknik Elektronika;UMPCR;UMPCR II;L;Aktif;0;Unknown;1;2;0;2 Juta;0;SMP;0;SMP;0;Nelayan;0;IRT;0;0;0;0.0000;0;0.0000
190;Mahasiswa 0187;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;56401;Teknik Komputer;PSUD;SMU;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
192;Mahasiswa 0189;2014-09-11;0;5600000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;55301;Teknik Informatika;PSUD;SMU;P;Aktif;0;Unknown;1;4;0;3 Juta;0;SMA;0;SMA;0;Wiraswasta;0;IRT;0;0;0;0.0000;0;0.0000
194;Mahasiswa 0191;2014-09-11;0;5600000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;20301;Teknik Elektronika;PSUD;SMU;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
195;Mahasiswa 0192;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;62401;Akuntansi;PSUD;SMU;P;Aktif;0;Unknown;1;1;0;1 Juta;0;SMA;0;SMA;0;Buruh;0;IRT;0;0;0;0.0000;0;0.0000
196;Mahasiswa 0193;2014-09-11;0;5600000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;57301;Sistem Informasi;UMPCR;UMPCR II;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
197;Mahasiswa 0194;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;20401;Teknik Elektronika;PSUD;SMK;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
198;Mahasiswa 0195;2014-09-11;0;3200000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;20301;Teknik Elektronika;UMPCR;UMPCR II;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
199;Mahasiswa 0196;2014-09-11;0;5600000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;55301;Teknik Informatika;PSUD;SMK;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
200;Mahasiswa 0197;2014-09-11;0;5600000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;20301;Teknik Elektronika;PSUD;SMU;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
201;Mahasiswa 0198;2014-09-11;0;2800000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;20401;Teknik Elektronika;UMPCR;UMPCR II;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
202;Mahasiswa 0199;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;56401;Teknik Komputer;PSUD;SMU;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
203;Mahasiswa 0200;2014-09-11;0;5600000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;55301;Teknik Informatika;PSUD;SMK;L;Aktif;0;Unknown;1;3;0;Diatas 5 Juta;0;S1;0;S1;0;Wiraswasta;0;IRT;0;0;0;0.0000;0;0.0000
204;Mahasiswa 0201;2014-09-11;0;5600000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;55301;Teknik Informatika;UMPCR;UMPCR I;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
205;Mahasiswa 0202;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;56401;Teknik Komputer;PSUD;SMU;L;Aktif;0;Unknown;1;3;0;2 Juta;0;S2;0;S2;0;PNS;0;PNS;0;0;0;0.0000;0;0.0000
206;Mahasiswa 0203;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;56401;Teknik Komputer;PSUD;SMU;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
207;Mahasiswa 0204;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;21412;Teknik Mekatronika;PSUD;SMU;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
208;Mahasiswa 0205;2014-09-11;0;5600000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;57301;Sistem Informasi;PSUD;SMU;L;Aktif;0;Unknown;1;1;0;Diatas 5 Juta;0;S2;0;S2;0;PNS;0;PNS;0;0;0;0.0000;0;0.0000
210;Mahasiswa 0207;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;62401;Akuntansi;PSUD;Beasiswa YPCR;L;Aktif;0;Unknown;1;4;0;5 Juta;0;SMP;0;SMA;0;Wiraswasta;0;IRT;0;0;0;0.0000;0;0.0000
211;Mahasiswa 0208;2014-09-11;0;5600000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;20301;Teknik Elektronika;UMPCR;UMPCR II;L;Aktif;0;Unknown;1;2;0;3 Juta;0;S2;0;S1;0;PNS;0;IRT;0;0;0;0.0000;0;0.0000
212;Mahasiswa 0209;2014-09-11;0;5600000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;20301;Teknik Elektronika;PSUD;SMU;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
213;Mahasiswa 0210;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;62401;Akuntansi;UMPCR;UMPCR I;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
214;Mahasiswa 0211;2014-09-11;0;5200000.00;5200000.00;Semester;2014/2015;5;Ganjil;9;2012;62401;Akuntansi;UMPCR;UMPCR I;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
216;Mahasiswa 0212;2014-09-11;0;5600000.00;5600000.00;Semester;2014/2015;5;Ganjil;9;2012;57301;Sistem Informasi;UMPCR;UMPCR I;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
